received_at,user_id,score,subscriber,first_mission,score_type,mission
"44,331",prod915575,10,0,1,promoter,499
"44,329",prod914137,5,0,0,detractor,2000574
"44,311",prod905423,9,0,1,promoter,311
"44,256",prod879331,10,0,1,promoter,311
"44,342",prod922166,9,0,1,promoter,311
"44,344",prod923337,10,0,1,promoter,311
"44,236",prod871931,8,0,1,passive,289
"44,276",prod887587,10,0,1,promoter,311
"44,352",prod927550,9,0,0,promoter,574
"44,351",prod922340,10,1,0,promoter,574
"44,246",prod876064,10,0,1,promoter,311
"44,254",prod878290,7,0,0,passive,574
"44,215",prod863915,10,0,1,promoter,311
"44,215",prod863915,10,0,1,promoter,311
"44,205",prod792362,8,1,0,passive,540
"44,205",prod792362,8,1,0,passive,540
"44,378",prod943505,10,0,0,promoter,574
"44,263",prod881941,0,0,0,detractor,52
"44,387",prod944947,10,0,1,promoter,311
"44,387",prod944947,10,0,1,promoter,311
"44,265",prod882844,10,0,0,promoter,574
"44,195",prod856095,9,0,1,promoter,311
"44,389",prod950811,10,0,0,promoter,574
"44,330",prod915400,8,0,0,passive,554
"44,330",prod915400,8,0,0,passive,554
"44,393",prod953723,10,0,1,promoter,311
"44,378",prod762191,7,0,1,passive,311
"44,265",prod882882,10,0,1,promoter,311
"44,376",prod940209,10,0,0,promoter,574
"44,271",prod876042,10,1,1,promoter,311
"44,181",prod850821,7,0,1,passive,499
"44,329",prod913933,10,0,0,promoter,574
"44,455",prod974924,7,1,1,passive,311
"44,260",prod846028,7,1,1,passive,420
"44,260",prod846028,7,1,1,passive,420
"44,179",prod849164,10,0,1,promoter,311
"44,460",prod982452,9,0,1,promoter,311
"44,341",prod921319,8,0,1,passive,311
"44,472",prod992733,10,0,0,promoter,200
"44,481",prod995696,10,1,1,promoter,420
"44,484",prod996395,8,1,1,passive,499
"44,180",prod850374,10,0,1,promoter,311
"44,445",prod980139,8,0,0,passive,383
"44,206",prod812276,10,1,1,promoter,311
"44,361",prod933515,10,0,1,promoter,311
"44,311",prod886694,7,1,1,passive,311
"44,380",prod824527,10,1,1,promoter,311
"44,371",prod939873,8,0,1,passive,311
"44,396",prod955105,10,0,1,promoter,311
"44,518",prod1006725,10,1,0,promoter,200
"44,373",prod933046,10,0,1,promoter,311
"44,308",prod903526,10,0,1,promoter,311
"44,212",prod859064,9,1,1,promoter,311
"44,172",prod845194,10,0,1,promoter,499
"44,478",prod996006,10,1,1,promoter,311
"44,385",prod948148,10,0,1,promoter,311
"44,187",prod853264,9,0,1,promoter,311
"44,395",prod954548,2,0,0,detractor,200
"44,337",prod918415,9,0,1,promoter,311
"44,503",prod803669,10,1,0,promoter,200
"44,503",prod803669,10,1,0,promoter,200
"44,282",prod888516,9,0,0,promoter,312
"44,367",prod937908,10,0,1,promoter,311
"44,403",prod958245,10,0,1,promoter,311
"44,178",prod849209,10,0,1,promoter,311
"44,440",prod867252,10,0,1,promoter,420
"44,440",prod867252,10,0,1,promoter,420
"44,445",prod979673,8,0,1,passive,311
"44,337",prod601872,5,1,1,detractor,311
"44,280",prod889368,9,0,1,promoter,311
"44,415",prod960443,3,0,1,detractor,311
"44,233",prod548560,10,0,0,promoter,200
"44,162",prod843312,10,0,0,promoter,200
"44,456",prod984709,9,1,0,promoter,574
"44,409",prod961541,10,0,1,promoter,311
"44,491",prod1001578,7,0,1,passive,311
"44,385",prod941919,8,0,0,passive,574
"44,382",prod556003,10,1,0,promoter,253
"44,489",prod1000854,10,0,1,promoter,311
"44,337",prod919590,10,0,0,promoter,200
"44,480",prod996590,8,1,0,passive,574
"44,520",prod1011424,7,0,1,passive,311
"44,252",prod877962,10,0,0,promoter,200
"44,515",prod1009795,10,0,1,promoter,311
"44,396",prod954818,10,0,1,promoter,311
"44,211",prod861567,9,0,1,promoter,311
"44,365",prod923589,10,0,0,promoter,312
"44,325",prod911688,10,0,0,promoter,200
"44,177",prod848695,10,0,1,promoter,311
"44,213",prod862123,8,0,1,passive,311
"44,503",prod1005769,8,0,1,passive,311
"44,162",prod843165,8,0,1,passive,311
"44,207",prod855824,10,0,1,promoter,311
"44,260",prod880692,0,0,1,detractor,311
"44,266",prod882783,8,0,1,passive,311
"44,207",prod679207,9,1,1,promoter,311
"44,205",prod859029,8,0,1,passive,311
"44,266",prod647599,10,0,1,promoter,311
"44,275",prod887018,10,0,1,promoter,311
"44,278",prod888122,5,0,0,detractor,52
"44,206",prod858384,9,0,0,promoter,541
"44,322",prod881796,10,0,1,promoter,311
"44,300",prod900126,10,0,1,promoter,311
"44,263",prod681431,9,0,0,promoter,200
"44,309",prod904589,10,0,0,promoter,574
"44,258",prod626408,10,0,1,promoter,311
"44,300",prod900085,7,1,0,passive,283
"44,337",prod919929,8,1,1,passive,311
"44,277",prod865864,10,1,1,promoter,311
"44,221",prod694325,10,0,1,promoter,311
"44,265",prod882780,7,0,1,passive,311
"44,263",prod881564,8,0,1,passive,311
"44,177",prod800855,10,0,1,promoter,311
"44,323",prod907039,10,0,1,promoter,311
"44,214",prod863445,10,0,1,promoter,499
"44,288",prod894266,10,0,1,promoter,311
"44,176",prod845155,10,0,1,promoter,311
"44,371",prod940071,7,0,0,passive,517
"44,184",prod852389,10,0,0,promoter,540
"44,267",prod711339,10,0,1,promoter,311
"44,376",prod942959,10,0,1,promoter,311
"44,262",prod880519,10,0,0,promoter,574
"44,309",prod900323,10,0,1,promoter,311
"44,304",prod901825,8,0,1,passive,499
"44,387",prod949728,10,0,1,promoter,311
"44,391",prod952107,10,0,1,promoter,311
"44,391",prod952107,10,0,1,promoter,311
"44,392",prod952227,9,0,1,promoter,499
"44,378",prod943806,10,0,1,promoter,311
"44,386",prod947935,10,0,1,promoter,311
"44,397",prod951170,8,0,1,passive,311
"44,232",prod870468,10,0,1,promoter,311
"44,318",prod908291,8,0,1,passive,311
"44,408",prod960927,10,0,1,promoter,311
"44,216",prod864163,10,0,1,promoter,420
"44,171",prod845565,10,0,1,promoter,311
"44,419",prod965986,10,0,1,promoter,311
"44,414",prod949831,10,1,1,promoter,499
"44,414",prod949831,10,1,1,promoter,499
"44,417",prod965515,10,0,0,promoter,200
"44,299",prod895952,10,1,0,promoter,513
"44,421",prod968130,10,0,1,promoter,311
"44,420",prod872632,10,0,1,promoter,311
"44,368",prod935476,10,0,1,promoter,311
"44,336",prod574977,10,0,1,promoter,311
"44,182",prod850966,8,0,1,passive,289
"44,349",prod837448,8,0,1,passive,311
"44,196",prod732511,7,1,0,passive,349
"44,405",prod958881,10,0,1,promoter,311
"44,402",prod951766,10,1,1,promoter,311
"44,168",prod845178,1,0,1,detractor,311
"44,368",prod932063,10,0,0,promoter,200
"44,365",prod936157,10,0,1,promoter,311
"44,437",prod975747,9,1,1,promoter,311
"44,233",prod869837,10,0,0,promoter,540
"44,392",prod947373,10,0,0,promoter,574
"44,385",prod947336,10,0,1,promoter,420
"44,392",prod949647,10,1,0,promoter,200
"44,220",prod847328,1,0,1,detractor,311
"44,470",prod296048,8,0,1,passive,311
"44,161",prod842666,9,0,1,promoter,311
"44,385",prod948290,10,0,0,promoter,574
"44,471",prod992187,10,0,1,promoter,311
"44,473",prod991598,5,1,0,detractor,513
"44,417",prod965496,10,0,1,promoter,311
"44,407",prod952359,6,1,1,detractor,499
"44,475",prod995125,4,0,0,detractor,2000311
"44,487",prod1000014,10,0,0,promoter,574
"44,490",prod1001142,6,0,1,detractor,311
"44,379",prod943926,10,0,1,promoter,311
"44,361",prod929480,6,1,1,detractor,311
"44,359",prod932235,10,0,1,promoter,311
"44,411",prod962332,10,0,1,promoter,311
"44,484",prod998431,9,0,0,promoter,574
"44,357",prod930326,10,0,0,promoter,574
"44,505",prod1006774,10,0,1,promoter,311
"44,160",prod839287,10,0,1,promoter,311
"44,391",prod950187,10,0,1,promoter,499
"44,466",prod990875,10,0,1,promoter,311
"44,350",prod910454,10,1,1,promoter,289
"44,335",prod915832,6,1,1,detractor,499
"44,328",prod914127,10,0,1,promoter,311
"44,521",prod1011927,10,1,1,promoter,311
"44,491",prod999984,8,0,1,passive,311
"44,242",prod873413,10,0,1,promoter,311
"44,504",prod993596,10,1,1,promoter,311
"44,169",prod844207,8,1,1,passive,311
"44,215",prod863748,10,0,1,promoter,311
"44,300",prod866522,8,0,1,passive,311
"44,395",prod954232,10,0,1,promoter,311
"44,180",prod850545,10,0,1,promoter,311
"44,263",prod881937,10,0,1,promoter,311
"44,524",prod1012292,10,1,1,promoter,499
"44,468",prod991742,10,0,1,promoter,311
"44,463",prod918024,9,0,1,promoter,311
"44,342",prod918024,9,0,1,promoter,311
"44,441",prod977718,10,0,1,promoter,311
"44,463",prod989819,10,0,1,promoter,311
"44,395",prod954625,8,0,1,passive,311
"44,395",prod954625,8,0,1,passive,311
"44,355",prod892588,8,0,0,passive,574
"44,482",prod997996,10,1,1,promoter,311
"44,458",prod986080,10,0,1,promoter,420
"44,192",prod829003,10,0,1,promoter,311
"44,207",prod830777,10,1,1,promoter,311
"44,163",prod631402,10,1,1,promoter,311
"44,443",prod978354,8,1,1,passive,311
"44,522",prod1012060,0,0,0,detractor,574
"44,525",prod1012968,10,0,1,promoter,311
"44,525",prod1012968,10,0,1,promoter,311
"44,374",prod941659,8,0,1,passive,311
"44,313",prod817513,10,1,0,promoter,349
"44,525",prod1010272,1,0,0,detractor,200
"44,486",prod999943,10,1,1,promoter,311
"44,386",prod948357,6,0,0,detractor,574
"44,386",prod948357,6,0,0,detractor,574
"44,158",prod841467,0,0,1,detractor,311
"44,172",prod846806,10,0,1,promoter,311
"44,174",prod847194,9,0,1,promoter,289
"44,164",prod844154,10,0,1,promoter,311
"44,235",prod871742,10,0,1,promoter,311
"44,183",prod851239,10,0,1,promoter,311
"44,218",prod864864,10,0,1,promoter,420
"44,220",prod865841,9,0,0,promoter,200
"44,177",prod846265,10,0,1,promoter,311
"44,237",prod872500,9,0,1,promoter,311
"44,169",prod845731,5,0,1,detractor,311
"44,204",prod857784,10,1,0,promoter,313
"44,269",prod884197,10,0,1,promoter,499
"44,234",prod871408,10,0,1,promoter,311
"44,191",prod128569,8,0,0,passive,314
"44,198",prod857234,10,0,1,promoter,311
"44,204",prod855107,10,0,1,promoter,311
"44,215",prod861994,10,0,1,promoter,499
"44,202",prod858292,7,0,1,passive,311
"44,291",prod895908,10,1,0,promoter,385
"44,267",prod873171,10,0,1,promoter,311
"44,322",prod910504,8,0,1,passive,499
"44,279",prod888811,10,0,1,promoter,311
"44,332",prod916652,10,0,1,promoter,311
"44,184",prod848893,10,0,1,promoter,311
"44,335",prod917421,10,0,1,promoter,311
"44,356",prod930273,8,0,1,passive,311
"44,208",prod860447,10,0,1,promoter,311
"44,208",prod860447,10,0,1,promoter,311
"44,195",prod855867,10,0,1,promoter,420
"44,165",prod842022,6,0,1,detractor,311
"44,243",prod874692,0,0,0,detractor,574
"44,361",prod933769,10,0,0,promoter,200
"44,225",prod867540,10,0,1,promoter,311
"44,377",prod935300,10,0,0,promoter,312
"44,187",prod824645,8,0,1,passive,311
"44,391",prod952155,1,0,1,detractor,311
"44,351",prod926271,10,0,1,promoter,311
"44,188",prod851090,10,0,1,promoter,311
"44,402",prod957633,8,0,1,passive,311
"44,427",prod970913,10,0,1,promoter,311
"44,433",prod973562,10,0,0,promoter,312
"44,425",prod939871,9,1,0,promoter,513
"44,434",prod973804,2,0,1,detractor,420
"44,184",prod852091,10,0,1,promoter,311
"44,428",prod969838,8,0,1,passive,311
"44,424",prod969432,5,0,1,detractor,311
"44,450",prod982592,10,0,1,promoter,311
"44,352",prod911433,9,0,1,promoter,420
"44,446",prod980582,4,0,1,detractor,311
"44,247",prod876238,10,1,1,promoter,311
"44,345",prod878405,10,1,1,promoter,420
"44,329",prod910764,10,1,1,promoter,311
"44,332",prod916727,4,0,1,detractor,311
"44,333",prod917051,10,0,1,promoter,311
"44,333",prod917157,0,0,0,detractor,574
"44,333",prod917157,0,0,0,detractor,574
"44,336",prod918862,9,0,0,promoter,2000574
"44,428",prod273187,10,0,1,promoter,311
"44,454",prod980875,10,0,1,promoter,311
"44,293",prod893994,10,1,0,promoter,343
"44,293",prod893994,10,1,0,promoter,343
"44,497",prod1003753,8,0,1,passive,311
"44,341",prod810947,8,1,0,passive,423
"44,500",prod1004934,9,0,1,promoter,311
"44,181",prod850481,10,0,1,promoter,311
"44,370",prod934561,10,0,1,promoter,311
"44,429",prod930108,10,0,0,promoter,424
"44,517",prod1010400,9,0,1,promoter,311
"44,352",prod925200,9,0,1,promoter,311
"44,360",prod932821,10,0,1,promoter,311
"44,505",prod1003394,10,0,1,promoter,311
"44,377",prod943265,10,0,1,promoter,311
"44,377",prod943265,10,0,1,promoter,311
"44,462",prod987440,8,0,0,passive,312
"44,365",prod935766,10,0,0,promoter,574
"44,358",prod931446,9,0,1,promoter,311
"44,219",prod740977,10,1,0,promoter,200
"44,396",prod954324,10,0,0,promoter,200
"44,380",prod936729,8,1,1,passive,311
"44,405",prod857833,6,0,1,detractor,311
"44,200",prod847431,8,0,1,passive,311
"44,316",prod904476,9,1,1,promoter,289
"44,159",prod841572,10,0,0,promoter,200
"44,351",prod862394,10,0,1,promoter,420
"44,440",prod976975,10,0,1,promoter,311
"44,314",prod906482,0,0,1,detractor,311
"44,451",prod983346,8,0,0,passive,574
"44,428",prod970781,9,0,1,promoter,311
"44,210",prod861936,10,0,1,promoter,499
"44,305",prod902467,10,0,0,promoter,2000574
"44,472",prod993839,10,0,1,promoter,311
"44,234",prod849520,10,0,1,promoter,311
"44,356",prod928740,7,0,0,passive,574
"44,350",prod744004,10,0,1,promoter,311
"44,385",prod943680,10,1,1,promoter,311
"44,447",prod968170,10,1,0,promoter,574
"44,387",prod948548,10,0,1,promoter,311
"44,440",prod976467,10,0,1,promoter,311
"44,486",prod997061,10,1,1,promoter,311
"44,496",prod1000716,7,0,1,passive,311
"44,371",prod931970,10,0,1,promoter,420
"44,278",prod887777,7,0,0,passive,574
"44,187",prod853025,10,0,1,promoter,420
"44,216",prod864134,10,0,1,promoter,311
"44,517",prod1010062,9,0,1,promoter,311
"44,519",prod1010122,10,0,1,promoter,311
"44,381",prod945388,10,0,1,promoter,311
"44,220",prod862820,9,0,1,promoter,499
"44,220",prod862820,9,0,1,promoter,499
"44,520",prod1010739,3,1,1,detractor,311
"44,247",prod861278,10,1,1,promoter,311
"44,172",prod846339,6,1,1,detractor,311
"44,237",prod871054,8,0,1,passive,311
"44,191",prod852576,10,0,1,promoter,311
"44,168",prod845320,9,0,1,promoter,311
"44,210",prod806304,7,0,1,passive,311
"44,210",prod806304,7,0,1,passive,311
"44,197",prod842425,10,0,0,promoter,200
"44,248",prod876527,10,0,1,promoter,311
"44,254",prod878726,10,0,1,promoter,499
"44,268",prod883731,7,0,1,passive,311
"44,238",prod872764,10,0,1,promoter,311
"44,300",prod892194,1,0,0,detractor,574
"44,177",prod769675,10,0,1,promoter,311
"44,177",prod769675,10,0,1,promoter,311
"44,167",prod844744,6,0,1,detractor,311
"44,226",prod859419,7,0,1,passive,311
"44,281",prod890019,9,0,0,promoter,2000574
"44,207",prod860744,10,0,0,promoter,2001
"44,344",prod923303,9,0,1,promoter,311
"44,230",prod869529,10,0,1,promoter,311
"44,293",prod894951,0,1,1,detractor,311
"44,335",prod914050,0,1,1,detractor,311
"44,240",prod870839,10,0,0,promoter,200
"44,218",prod864887,7,0,1,passive,420
"44,380",prod944254,8,0,1,passive,311
"44,375",prod941222,9,1,0,promoter,200
"44,262",prod241387,9,0,1,promoter,311
"44,229",prod869168,8,0,1,passive,311
"44,271",prod884987,4,0,1,detractor,311
"44,272",prod732328,8,1,1,passive,311
"44,164",prod843261,10,1,1,promoter,311
"44,175",prod847973,8,0,1,passive,311
"44,282",prod890249,10,0,0,promoter,2000574
"44,421",prod967825,9,0,0,promoter,574
"44,278",prod888236,10,0,0,promoter,574
"44,362",prod931630,10,0,1,promoter,311
"44,426",prod970367,10,0,1,promoter,311
"44,433",prod972426,10,0,1,promoter,311
"44,172",prod846524,9,0,1,promoter,289
"44,173",prod559911,8,0,1,passive,311
"44,182",prod817228,10,1,1,promoter,311
"44,453",prod984245,10,0,1,promoter,311
"44,214",prod860788,9,0,0,promoter,291
"44,343",prod922655,8,0,1,passive,311
"44,343",prod922655,8,0,1,passive,311
"44,446",prod948096,10,1,0,promoter,422
"44,378",prod930975,10,0,1,promoter,311
"44,277",prod873820,1,1,0,detractor,52
"44,332",prod912460,8,1,0,passive,349
"44,237",prod872162,7,0,1,passive,311
"44,239",prod872861,8,0,1,passive,311
"44,233",prod870823,8,0,0,passive,200
"44,314",prod905533,9,0,1,promoter,311
"44,481",prod997841,7,0,0,passive,200
"44,483",prod998839,10,1,1,promoter,311
"44,378",prod943311,10,0,1,promoter,311
"44,260",prod880909,10,0,1,promoter,311
"44,392",prod934690,10,0,1,promoter,311
"44,252",prod877918,8,0,0,passive,574
"44,371",prod939985,10,0,1,promoter,311
"44,368",prod937095,8,0,1,passive,311
"44,371",prod437983,9,0,0,promoter,315
"44,513",prod1009324,10,0,1,promoter,311
"44,244",prod657235,10,0,1,promoter,311
"44,183",prod841589,10,0,1,promoter,311
"44,405",prod957991,6,0,1,detractor,311
"44,337",prod907735,10,0,1,promoter,311
"44,273",prod884352,10,0,1,promoter,420
"44,365",prod925647,10,1,0,promoter,99
"44,438",prod975833,10,0,1,promoter,420
"44,397",prod950183,8,1,0,passive,340
"44,234",prod871464,8,0,1,passive,311
"44,453",prod983929,7,0,1,passive,311
"44,223",prod866894,9,0,1,promoter,311
"44,225",prod867399,8,0,1,passive,311
"44,182",prod851252,5,0,1,detractor,311
"44,462",prod965436,8,1,1,passive,499
"44,176",prod845815,10,1,0,promoter,421
"44,183",prod851992,8,0,1,passive,311
"44,404",prod952257,8,1,0,passive,494
"44,509",prod1006850,10,0,1,promoter,311
"44,517",prod1010659,10,1,1,promoter,311
"44,518",prod1010800,9,0,1,promoter,311
"44,193",prod432878,0,0,0,detractor,351
"44,217",prod864592,10,0,1,promoter,311
"44,421",prod967931,9,0,1,promoter,311
"44,237",prod828423,10,0,0,promoter,200
"44,322",prod908914,10,0,1,promoter,311
"44,218",prod865044,10,0,1,promoter,311
"44,361",prod930838,10,1,0,promoter,349
"44,167",prod843989,7,1,1,passive,420
"44,368",prod898005,10,1,0,promoter,356
"44,214",prod599334,10,0,0,promoter,252
"44,186",prod852218,10,0,0,promoter,200
"44,177",prod399394,10,0,1,promoter,311
"44,425",prod969430,9,0,1,promoter,311
"44,246",prod200440,8,0,1,passive,311
"44,244",prod873639,10,0,1,promoter,311
"44,258",prod879796,7,0,1,passive,499
"44,187",prod566507,10,0,0,promoter,350
"44,175",prod847771,9,0,1,promoter,311
"44,196",prod849183,10,0,1,promoter,311
"44,277",prod887677,10,0,0,promoter,2000574
"44,280",prod889382,10,0,1,promoter,311
"44,183",prod848863,7,0,0,passive,540
"44,287",prod852346,10,0,0,promoter,574
"44,194",prod830929,10,0,0,promoter,252
"44,292",prod894940,10,0,0,promoter,574
"44,281",prod889648,9,0,0,promoter,200
"44,236",prod862097,8,0,1,passive,311
"44,174",prod846777,10,0,0,promoter,200
"44,292",prod896191,10,0,1,promoter,311
"44,179",prod850124,10,0,1,promoter,311
"44,331",prod915647,8,0,0,passive,574
"44,184",prod852258,10,0,1,promoter,311
"44,524",prod1012798,10,0,1,promoter,311
"44,364",prod935359,10,0,1,promoter,311
"44,310",prod904993,7,0,1,passive,311
"44,329",prod914228,10,0,1,promoter,311
"44,250",prod877215,10,0,1,promoter,311
"44,350",prod926044,10,0,1,promoter,311
"44,258",prod809092,10,0,1,promoter,311
"44,244",prod856802,10,0,1,promoter,311
"44,262",prod881369,10,0,1,promoter,311
"44,360",prod932978,10,0,1,promoter,311
"44,294",prod897883,10,0,1,promoter,311
"44,338",prod919792,10,0,1,promoter,311
"44,333",prod913560,8,1,1,passive,311
"44,183",prod847931,10,0,1,promoter,311
"44,290",prod895378,9,0,1,promoter,311
"44,375",prod942481,0,0,1,detractor,311
"44,256",prod876324,6,0,0,detractor,2000574
"44,302",prod890409,10,0,1,promoter,311
"44,183",prod846461,10,0,0,promoter,540
"44,178",prod846461,9,0,0,promoter,540
"44,383",prod947148,10,0,1,promoter,311
"44,392",prod952613,10,0,1,promoter,311
"44,397",prod955932,10,0,1,promoter,311
"44,203",prod858658,6,1,1,detractor,311
"44,408",prod948188,6,0,1,detractor,311
"44,402",prod956963,9,0,0,promoter,574
"44,333",prod916659,10,0,1,promoter,311
"44,330",prod915070,10,0,1,promoter,311
"44,395",prod936655,10,0,1,promoter,311
"44,366",prod934008,10,0,1,promoter,311
"44,362",prod934265,10,0,0,promoter,574
"44,429",prod970702,10,0,1,promoter,311
"44,348",prod925083,9,0,1,promoter,311
"44,304",prod902558,2,0,1,detractor,311
"44,434",prod966786,10,1,0,promoter,574
"44,257",prod875461,9,1,0,promoter,312
"44,387",prod949582,8,0,1,passive,311
"44,176",prod844229,10,0,1,promoter,311
"44,314",prod906050,10,0,0,promoter,574
"44,463",prod804430,10,1,1,promoter,311
"44,474",prod994657,10,0,1,promoter,311
"44,218",prod475892,10,0,0,promoter,313
"44,477",prod996146,10,0,1,promoter,311
"44,353",prod928258,10,0,0,promoter,574
"44,277",prod887356,10,0,1,promoter,311
"44,490",prod1001146,8,0,1,passive,311
"44,483",prod998635,10,0,1,promoter,311
"44,307",prod901889,8,0,1,passive,311
"44,495",prod1002653,10,0,1,promoter,311
"44,455",prod985307,9,1,1,promoter,311
"44,492",prod1001870,10,0,0,promoter,200
"44,492",prod1001870,10,0,0,promoter,200
"44,473",prod993025,8,1,1,passive,311
"44,452",prod975408,10,1,1,promoter,311
"44,419",prod812417,10,0,1,promoter,311
"44,419",prod812417,10,0,1,promoter,311
"44,421",prod968337,8,0,1,passive,311
"44,421",prod968337,8,0,1,passive,311
"44,416",prod952323,10,1,1,promoter,499
"44,236",prod868730,7,1,1,passive,311
"44,269",prod883842,9,0,0,promoter,283
"44,435",prod972159,8,0,1,passive,420
"44,264",prod824698,7,0,1,passive,289
"44,442",prod978210,10,0,1,promoter,311
"44,449",prod982197,9,0,0,promoter,200
"44,367",prod930168,9,0,0,promoter,513
"44,457",prod986670,0,0,1,detractor,311
"44,457",prod986670,4,0,1,detractor,311
"44,461",prod986804,8,0,1,passive,499
"44,279",prod888410,10,0,1,promoter,311
"44,422",prod968679,10,0,0,promoter,200
"44,458",prod986370,10,0,1,promoter,311
"44,407",prod960412,10,0,1,promoter,311
"44,409",prod961106,9,1,0,promoter,200
"44,366",prod936572,10,0,1,promoter,311
"44,364",prod935919,7,0,1,passive,499
"44,293",prod895925,8,1,0,passive,574
"44,468",prod988364,10,1,0,promoter,574
"44,500",prod895678,9,0,1,promoter,311
"44,417",prod965800,9,0,1,promoter,420
"44,368",prod938274,10,0,1,promoter,499
"44,456",prod983037,10,0,1,promoter,311
"44,405",prod957535,8,0,1,passive,311
"44,354",prod468357,10,0,1,promoter,311
"44,376",prod841250,10,0,1,promoter,311
"44,329",prod914706,10,0,1,promoter,311
"44,515",prod1009296,5,0,0,detractor,200
"44,176",prod421253,10,0,1,promoter,311
"44,428",prod934575,8,0,0,passive,574
"44,369",prod938593,9,0,1,promoter,311
"44,374",prod941431,10,0,1,promoter,311
"44,351",prod926397,10,0,0,promoter,574
"44,179",prod849706,8,0,1,passive,311
"44,169",prod845292,9,0,1,promoter,311
"44,202",prod605713,10,0,1,promoter,311
"44,510",prod898031,10,0,1,promoter,311
"44,214",prod863317,10,0,1,promoter,311
"44,259",prod873154,10,1,0,promoter,139
"44,219",prod865375,8,1,1,passive,311
"44,205",prod859977,8,0,1,passive,311
"44,269",prod884268,8,0,1,passive,499
"44,278",prod887005,9,1,1,promoter,311
"44,185",prod470346,10,0,1,promoter,311
"44,160",prod841951,8,1,1,passive,311
"44,263",prod880342,8,0,1,passive,311
"44,284",prod888663,10,0,0,promoter,312
"44,175",prod759362,8,0,1,passive,311
"44,169",prod845270,10,0,1,promoter,311
"44,185",prod852379,10,0,1,promoter,311
"44,247",prod876230,10,0,1,promoter,311
"44,249",prod876679,10,0,1,promoter,311
"44,249",prod664262,7,0,1,passive,311
"44,252",prod877684,7,0,1,passive,311
"44,336",prod918464,10,0,0,promoter,574
"44,334",prod916579,8,0,0,passive,574
"44,263",prod881730,10,0,0,promoter,574
"44,249",prod877050,8,0,1,passive,499
"44,340",prod919903,8,0,0,passive,574
"44,272",prod885824,10,0,1,promoter,311
"44,358",prod930166,9,0,1,promoter,499
"44,354",prod913188,9,0,0,promoter,139
"44,369",prod938615,8,0,1,passive,311
"44,382",prod942627,8,0,0,passive,574
"44,288",prod893525,9,0,0,promoter,200
"44,288",prod893525,9,0,0,promoter,200
"44,297",prod870525,8,0,0,passive,52
"44,308",prod901693,6,0,1,detractor,311
"44,313",prod905914,7,0,1,passive,311
"44,301",prod900677,6,0,1,detractor,289
"44,389",prod948652,8,0,0,passive,200
"44,301",prod899852,8,0,1,passive,311
"44,340",prod919276,10,1,0,promoter,1009
"44,321",prod908775,10,0,1,promoter,311
"44,248",prod871587,7,1,1,passive,311
"44,357",prod930667,0,0,0,detractor,574
"44,328",prod913526,5,0,1,detractor,311
"44,198",prod857037,10,0,1,promoter,311
"44,180",prod811634,10,1,0,promoter,139
"44,180",prod811634,10,1,0,promoter,139
"44,407",prod960272,10,0,0,promoter,200
"44,259",prod879608,9,0,1,promoter,311
"44,351",prod927120,10,0,0,promoter,574
"44,258",prod879652,8,0,1,passive,311
"44,426",prod967919,9,0,0,promoter,200
"44,397",prod952336,9,1,0,promoter,513
"44,399",prod952092,8,1,1,passive,499
"44,364",prod935875,10,0,0,promoter,200
"44,438",prod975743,2,0,1,detractor,420
"44,335",prod918427,10,0,1,promoter,311
"44,335",prod918427,10,0,1,promoter,311
"44,393",prod914778,8,0,0,passive,352
"44,364",prod933209,10,0,1,promoter,311
"44,382",prod946204,8,0,1,passive,311
"44,383",prod946772,10,0,1,promoter,311
"44,355",prod927359,5,0,1,detractor,311
"44,464",prod984873,10,0,0,promoter,312
"44,387",prod949226,8,0,1,passive,311
"44,395",prod954405,8,0,1,passive,311
"44,354",prod927643,9,0,1,promoter,311
"44,289",prod894101,10,0,1,promoter,311
"44,204",prod859556,10,0,1,promoter,311
"44,482",prod997863,10,0,0,promoter,2000311
"44,238",prod872435,10,0,1,promoter,311
"44,375",prod934783,9,0,1,promoter,311
"44,375",prod934783,9,0,1,promoter,311
"44,176",prod838426,10,0,1,promoter,311
"44,266",prod882939,10,1,1,promoter,311
"44,439",prod951886,10,1,1,promoter,499
"44,266",prod882256,7,0,1,passive,311
"44,435",prod974933,7,0,1,passive,311
"44,352",prod926825,10,0,1,promoter,311
"44,286",prod892189,10,0,1,promoter,311
"44,286",prod892189,10,0,1,promoter,311
"44,503",prod568161,10,1,0,promoter,476
"44,467",prod981307,9,1,1,promoter,499
"44,340",prod913400,10,1,0,promoter,574
"44,482",prod980440,9,1,1,promoter,499
"44,445",prod978996,9,0,0,promoter,200
"44,322",prod910505,8,0,1,passive,311
"44,470",prod992751,10,0,0,promoter,2000311
"44,269",prod884160,9,0,0,promoter,52
"44,293",prod896505,7,0,1,passive,311
"44,441",prod556745,10,0,1,promoter,311
"44,194",prod853279,0,0,0,detractor,554
"44,194",prod853279,0,0,0,detractor,554
"44,382",prod946275,9,0,0,promoter,200
"44,342",prod919927,10,1,1,promoter,311
"44,468",prod991665,10,0,1,promoter,311
"44,460",prod982505,10,1,0,promoter,350
"44,373",prod939774,10,0,0,promoter,200
"44,373",prod939774,10,0,0,promoter,200
"44,319",prod739752,7,0,0,passive,200
"44,428",prod970294,8,1,1,passive,311
"44,286",prod892115,7,0,1,passive,311
"44,207",prod860208,7,0,1,passive,311
"44,453",prod983316,9,0,0,promoter,574
